exp	azimuth	deepcrispr	deephf
0.693599574014909	0.6598	0.1570679247	0.6517457962036133
0.9503392130257801	0.6298	0.4028359056	0.6396383047103882
0.866549953314659	0.601	0.4657061994	0.6288195252418518
0.966911764705882	0.6878	0.2291639000	0.6266441345214844
0.781623550401427	0.7472	0.1306852847	0.6906067132949829
0.8120035304501321	0.6666	0.3338326514	0.6602045297622681
0.827083333333333	0.6446	0.2425683588	0.5829863548278809
0.9285290586822958	0.7539	0.2834772766	0.7353050112724304
0.88438017123534	0.5352	0.1280822009	0.3743745982646942
0.9328757951121519	0.536	0.2108984292	0.537259042263031
0.554570919276801	0.6427	0.3049428165	0.380197137594223
0.639810547875064	0.6437	0.1990937591	0.6724255084991455
0.9261993382961121	0.5223	0.1358571351	0.47713178396224976
0.9170995670995671	0.6521	0.2581339478	0.6493588089942932
0.923917241734473	0.6333	0.2285667062	0.6538679003715515
0.9322442056259901	0.6948	0.2118769139	0.628391444683075
0.696592650987605	0.6543	0.3813307285	0.6844050288200378
0.9363426812631459	0.6553	0.1093134284	0.6581344604492188
0.960214264995313	0.6	0.2535322905	0.6095180511474609
0.944706670745742	0.6045	0.4104277194	0.6280680298805237
0.91968666239187	0.6915	0.1860751510	0.6161943078041077
0.92204192476883	0.6921	0.0873507410	0.4289109408855438
0.9297521896391949	0.6416	0.4156492352	0.6694657802581787
0.949327965769532	0.6476	0.3020818233	0.6891355514526367
0.958749186374484	0.6367	0.2526471019	0.6833028793334961
0.93235456990665	0.6485	0.2526271939	0.647788405418396
0.6832908759653671	0.6999	0.1802796125	0.634887158870697
0.923637081080111	0.6456	0.3169330060	0.6091089248657227
0.88342044134727	0.5798	0.1998266280	0.6942992210388184
0.7646103896103891	0.7485	0.1970955431	0.6909496784210205
0.9190370815442249	0.6947	0.3508072495	0.6975294351577759
0.7042460097977242	0.6541	0.1702976525	0.672954797744751
0.88089836660617	0.7056	0.3601165414	0.6797422766685486
0.585135701734136	0.6631	0.2693074942	0.7095292806625366
0.910210913960495	0.5485	0.1161567569	0.6556665897369385
0.8223759614455171	0.5941	0.1765329242	0.4249327778816223
0.710352050910143	0.6381	0.2662474215	0.7113341689109802
0.7946680630709251	0.6143	0.5593299270	0.6335946917533875
0.9400982819996899	0.6761	0.1514932215	0.6304377317428589
0.9028368370759671	0.5047	0.1722194850	0.598423957824707
0.373732094463801	0.5919	0.1754130721	0.7123082876205444
0.83276291442325	0.6299	0.2996091247	0.6908026337623596
0.488511488511488	0.6351	0.1162877977	0.5531046986579895
0.967783857729138	0.6604	0.1909646541	0.6288414001464844
0.879480728888601	0.5725	0.1832180619	0.6799851059913635
0.8906807743735831	0.6661	0.1717558652	0.6219333410263062
0.843438889343479	0.6068	0.4961648583	0.6038457155227661
0.798414376321353	0.6626	0.3920488954	0.7175503969192505
0.929404885654885	0.6792	0.3183148801	0.6644636392593384
0.9063291291628709	0.6005	0.1626190245	0.6834946870803833
0.64505376344086	0.6111	0.4399859011	0.6483892202377319
0.5460705632949721	0.6935	0.4556441903	0.6419610977172852
0.797084439739206	0.7142	0.1431252062	0.7175811529159546
0.8642985208426709	0.5747	0.2349857986	0.6163787841796875
0.9142857142857141	0.6238	0.2801545262	0.7256035208702087
0.821562964907674	0.7646	0.1934994459	0.7063943147659302
0.9159040107966758	0.731	0.1408092529	0.518999457359314
0.904536989617766	0.594	0.2499476522	0.4937764108181
0.714254385964912	0.6671	0.1704249084	0.6048640012741089
0.92039328325232	0.6356	0.1775866747	0.6091497540473938
0.9189706138062941	0.5695	0.1489015818	0.5911635756492615
0.847681844417525	0.6138	0.1622313559	0.6499813795089722
0.658559219613259	0.5377	0.5038214922	0.7082877159118652
0.32405873493975895	0.6463	0.2644973993	0.7156673669815063
0.910518934081346	0.6142	0.2024918795	0.5704271793365479
0.295389408331596	0.6557	0.1644750834	0.5901052951812744
0.94073472962877	0.6612	0.3522785306	0.6499438285827637
0.576757532281205	0.6679999999999999	0.2192553580	0.6728110909461975
0.845184251968504	0.7197	0.2233907282	0.6486955285072327
0.568303186907838	0.5692	0.1833691597	0.6208197474479675
0.8952380952380949	0.6445	0.4539850354	0.6560980677604675
0.5519352722501629	0.6872	0.1556604356	0.69343501329422
0.9372474747474742	0.6431	0.2632822990	0.6458226442337036
0.948479729729729	0.7673	0.1856087148	0.7542452812194824
0.7736958934517201	0.6306	0.3908065557	0.5827913284301758
0.5357958148383	0.6387	0.3684369624	0.5247926712036133
0.892276105826706	0.6833	0.4536542594	0.676425576210022
0.5794452424417571	0.682	0.5164420009	0.7000542283058167
0.8934609405363392	0.6938	0.1449840963	0.6652437448501587
0.8560164008356871	0.5941	0.1903452873	0.6611531972885132
0.8465347364187801	0.764	0.4107764959	0.7348959445953369
0.88749582777036	0.7151	0.0861179531	0.6977250576019287
0.946753246753246	0.5935	0.2647149563	0.6136253476142883
0.8129509379509381	0.6816	0.1418446898	0.6507672667503357
0.9099702496845842	0.6266	0.1163313687	0.577417254447937
0.904608294930875	0.6389	0.1515822411	0.6452764868736267
0.894609823749099	0.6901	0.2254062295	0.6279386281967163
0.92802365062639	0.5943	0.2099553496	0.674248218536377
0.9468044539353259	0.6774	0.3545515537	0.6518928408622742
0.709465832118665	0.7127	0.1666660905	0.6220071911811829
0.9368449707363551	0.606	0.3637703061	0.6930937170982361
0.8616351685816841	0.6226	0.3484737277	0.6563236117362976
0.46527859112144704	0.7145	0.1566291749	0.7095322012901306
0.7206412862348691	0.6745	0.3770887554	0.6192164421081543
0.8460283035401329	0.6484	0.2295567691	0.5991401672363281
0.92720713073005	0.7457	0.3742481768	0.7035900354385376
0.9394317270864871	0.6659999999999999	0.3294633329	0.6989085674285889
0.9033846931043191	0.7497	0.1690548956	0.7499620318412781
0.35350705754614503	0.65	0.3279985487	0.6907522082328796
0.843867412540703	0.6198	0.2519599199	0.7218046188354492
0.9386381253353999	0.5673	0.3454403281	0.6721540689468384
0.912296167337348	0.6789	0.2723720372	0.6486210227012634
0.8772289403566299	0.718	0.4177838564	0.7327690124511719
0.816669012102448	0.5995	0.2544273734	0.6744553446769714
0.795138888888888	0.6448	0.1898281574	0.5853344202041626
0.847771317829457	0.6905	0.0992063880	0.6492846608161926
0.874603446797565	0.6778	0.4178293347	0.6935142874717712
0.572870055989027	0.6651	0.3060887456	0.6446883082389832
0.905407833273446	0.7236	0.2891021073	0.6758033633232117
0.9296121115416759	0.6168	0.3197748065	0.6719250082969666
0.892643284858853	0.6459999999999999	0.1321424544	0.5473420023918152
0.788812755899409	0.6434	0.2357329726	0.621121883392334
0.7780688206731641	0.6396	0.3236036897	0.6593048572540283
0.7319042871385841	0.6357	0.2614176869	0.6787703037261963
0.728859004542103	0.6533	0.4166203141	0.7224619388580322
0.825880240021162	0.6883	0.2299375236	0.6798518300056458
0.8744860049054971	0.6996	0.2194953561	0.7222009897232056
0.7184165599658551	0.6315	0.1680337787	0.4622678756713867
0.85451129542226	0.6615	0.1709502190	0.7444368600845337
0.981132075471698	0.5949	0.3255035579	0.6787163615226746
0.545670414456485	0.7155	0.4326007962	0.6755610704421997
0.5955555555555551	0.6113	0.2668025196	0.6795861721038818
0.9588220295767459	0.6235	0.2136003822	0.6415385007858276
0.8937594218320469	0.6147	0.3910455108	0.4870472550392151
0.9491145737335349	0.618	0.1706630588	0.6886871457099915
0.7843600886162231	0.6587	0.2269237041	0.6129948496818542
0.964410589410589	0.6584	0.1282648444	0.6794332265853882
0.7967597800274959	0.718	0.3716001511	0.6960999369621277
0.8876586644591609	0.5304	0.1780427694	0.4882845878601074
0.945053537578769	0.6282	0.2208886147	0.6977284550666809
0.9806995288147881	0.67	0.2144982815	0.6664333939552307
0.893984496124031	0.6978	0.1809633374	0.6035184860229492
0.923922491850778	0.6234	0.3953430057	0.4878067374229431
0.43909480991646604	0.6872	0.2059976906	0.7024407982826233
0.952482000757862	0.7212	0.1342645735	0.6417614817619324
0.9177944862155379	0.6565	0.2185100168	0.6126278638839722
0.91846897455703	0.5851	0.2307239771	0.4693339169025421
0.899588045608134	0.5927	0.1709970087	0.6230610609054565
0.7810328421902479	0.7454	0.3786268234	0.4862399697303772
0.8416666666666658	0.6617	0.2379703820	0.6967253684997559
0.826772426587583	0.5446	0.3667518198	0.6993256211280823
0.50673339399454	0.6747	0.1780691892	0.5820353031158447
0.706633103691927	0.7748	0.1941440254	0.628889799118042
0.7846273291925459	0.6265	0.1399932802	0.6708797216415405
0.935699878983461	0.6554	0.3261209130	0.6510772109031677
0.86972602520632	0.7815	0.2552069128	0.7095078229904175
0.8924848863873249	0.633	0.3550474048	0.4524528384208679
0.83275141871311	0.452	0.1369329840	0.25825661420822144
0.693421468845487	0.4907	0.2484726906	0.6042226552963257
0.914865417133773	0.6947	0.3413280845	0.6068292856216431
0.9351946721311469	0.713	0.2771812379	0.7043711543083191
0.981256581256581	0.6476	0.2326624393	0.6522161364555359
0.946652997810864	0.5994	0.1310356259	0.6235138773918152
0.9388205880141359	0.6939	0.2295795530	0.6763302683830261
0.8950145560407572	0.5243	0.4340195656	0.615061342716217
0.9345145631067951	0.6908	0.3332525492	0.7105947732925415
0.619671081454521	0.7020000000000001	0.1525638700	0.526879608631134
0.734511784511784	0.6049	0.1917359084	0.45743393898010254
0.9226559843590609	0.622	0.0817659497	0.5466080904006958
0.6735442031714151	0.6734	0.2981858850	0.6955552697181702
0.9203429923122409	0.6681	0.5031835437	0.418953001499176
0.9588903477361341	0.5816	0.4662843347	0.6754754781723022
0.9179444844046291	0.6297	0.2297729850	0.618355393409729
0.8894230769230759	0.6468	0.1473093033	0.6223743557929993
0.9573152337858221	0.6543	0.3938173056	0.6476223468780518
0.9284199089403969	0.6131	0.4433628321	0.6433895826339722
0.9295033670033671	0.6399	0.1192133725	0.6195214986801147
0.800959424939107	0.6603	0.1978732646	0.6755026578903198
0.94691247002398	0.6755	0.3799651861	0.7860379815101624
0.9166666666666659	0.6037	0.2043857723	0.5340867638587952
0.943751792166083	0.6894	0.1616567820	0.708109974861145
0.826102561270933	0.5755	0.1314788759	0.6846231818199158
0.94039270687237	0.655	0.3789059818	0.5798491835594177
0.548744019138756	0.6372	0.4109503627	0.6783462166786194
0.80859340851473	0.5149	0.1710490286	0.3752114474773407
0.9633647798742131	0.5853	0.0975498855	0.6122308373451233
0.912280701754386	0.6245	0.4569168687	0.5978691577911377
0.9606621621621619	0.7884	0.1782534420	0.6591624021530151
0.963317156722808	0.5546	0.1641873717	0.6972637176513672
0.846592455576108	0.6481	0.3723369539	0.645656168460846
0.9288227016885551	0.5685	0.2099874020	0.5895729660987854
0.9255260243632328	0.6586	0.2276320010	0.6434392333030701
0.200096087645659	0.5147	0.1293339133	0.35138702392578125
0.930077871512005	0.6155	0.1430930495	0.663533091545105
0.5547037422037421	0.7367	0.3101146817	0.723473846912384
0.9555061617981659	0.6043	0.3644267917	0.7004112005233765
0.6680703309692672	0.6113	0.1671541035	0.6342368721961975
0.968912522643604	0.6549	0.1821391284	0.6554942727088928
0.882230899360563	0.6655	0.4299741387	0.6817442178726196
0.9752403846153841	0.6125	0.3826839924	0.5085849761962891
0.97274074074074	0.629	0.3901460171	0.6551129221916199
0.853883500770558	0.6209	0.1199217141	0.6595587134361267
0.866390584132519	0.6421	0.3168762624	0.6097798347473145
0.41168236483488296	0.6492	0.2460677028	0.5880987048149109
0.9208732498157701	0.7264	0.1703857183	0.689060389995575
0.9881829918374141	0.6947	0.1401455253	0.60362309217453
0.374650455927051	0.6751	0.4563264549	0.714497983455658
0.800235322102437	0.5847	0.4412024021	0.7070315480232239
0.846829903876883	0.6114	0.2372839451	0.6964626908302307
0.8880029806259309	0.5907	0.1952448487	0.73927903175354
0.906470588235294	0.6403	0.0810894221	0.4941023588180542
0.39682539682539597	0.6111	0.5075086951	0.46201226115226746
0.8481275393040091	0.6087	0.1520989537	0.6336753368377686
0.9465763818633309	0.6804	0.1444426179	0.6965979337692261
0.960955710955711	0.6856	0.1795453131	0.6689518094062805
0.935271612766856	0.6383	0.2291162163	0.7140907049179077
0.9100189633375471	0.6162	0.2333279848	0.6219573616981506
0.9328794174517621	0.5479999999999999	0.2275026739	0.6109247207641602
0.9081573265746741	0.7594	0.1928707659	0.6837254762649536
0.86938850591998	0.6469	0.1574746817	0.6462160348892212
0.751356480834614	0.6437	0.4630665183	0.6198456883430481
0.89386976502211	0.5667	0.1873938739	0.5410609245300293
0.9317783094098879	0.5502	0.2444660366	0.615020751953125
0.5164459996217129	0.7285	0.1743695289	0.6683492064476013
0.901780465272528	0.6902	0.1618001759	0.64836186170578
0.8085349558377379	0.7337	0.3495286703	0.7664361596107483
0.601332877648667	0.4434	0.1779367924	0.5916683673858643
0.903641456582633	0.5822	0.3129568100	0.6896113157272339
0.8801529405845949	0.6996	0.4410691559	0.7017086148262024
0.8242457121941009	0.6581	0.2267614305	0.5403605699539185
0.9144321158884259	0.6098	0.2435323149	0.7057194113731384
0.9030459461875391	0.6966	0.2494818270	0.6950458884239197
0.8470418470418472	0.528	0.1641246676	0.6073430180549622
0.953398183757231	0.6403	0.0926356465	0.687817394733429
0.9273813159591429	0.5894	0.1657862514	0.6571899056434631
0.8685914732865619	0.6201	0.2704666853	0.63788241147995
0.920524318730596	0.6215	0.1694187224	0.5921879410743713
0.770495691605731	0.7096	0.1811981350	0.6875013113021851
0.940693196405648	0.7003	0.2422653288	0.6435218453407288
0.9065568577763701	0.6996	0.3792502582	0.6659905910491943
0.9401752994068531	0.6819	0.1546164453	0.6587069034576416
0.8940167381438141	0.6825	0.2288770229	0.7334935665130615
0.708960843373494	0.794	0.4034410715	0.7251638174057007
0.724630570307088	0.6307	0.1608874798	0.6391258239746094
0.693025875038442	0.5274	0.2538103163	0.6274182796478271
0.8033473879062109	0.6253	0.1121300757	0.6533820033073425
0.942521495962156	0.7859	0.2676989436	0.7403915524482727
0.905837264150943	0.6223	0.1175872236	0.3705640733242035
0.859139784946236	0.7338	0.1475418061	0.7228714823722839
0.9685185185185179	0.5652	0.1998460591	0.5249276161193848
0.8901866558212209	0.6695	0.2281560004	0.7108268737792969
0.577181077181077	0.6659	0.0866988003	0.6407146453857422
0.571895424836601	0.6903	0.1405480951	0.6935883164405823
0.78175604950434	0.6726	0.2774859071	0.6891187429428101
0.966981132075471	0.6403	0.1001209319	0.6344041228294373
0.669489007724301	0.6522	0.1592886448	0.5487096905708313
0.835069444444444	0.7291	0.1472611725	0.731910228729248
0.942485711985832	0.6956	0.1785044968	0.6520228981971741
0.921128382268278	0.6836	0.3482094407	0.6904738545417786
0.8104978354978349	0.614	0.1400208175	0.6620498299598694
0.912190534511416	0.6546	0.2476882786	0.5963549613952637
0.878396784637713	0.5505	0.1896903217	0.5854884386062622
0.848159960952292	0.6313	0.1491596699	0.585588812828064
0.911013955131602	0.6087	0.1688963324	0.7455720901489258
0.919683646654538	0.7282	0.4149584174	0.7116921544075012
0.949090066559946	0.7459	0.1423382461	0.7111756205558777
0.9494517543859641	0.6247	0.1573398411	0.670451283454895
0.981914729875327	0.6332	0.2339267284	0.6634265184402466
0.809950612767514	0.6418	0.1804863513	0.6229908466339111
0.44374192854067995	0.6735	0.2442467660	0.7260419130325317
0.651487604674855	0.7369	0.4129710197	0.663094699382782
0.9110149110149101	0.6148	0.1486783028	0.6368566751480103
0.877673224978614	0.6707	0.2570270598	0.7407546639442444
0.9049465404940391	0.6541	0.4176509976	0.5852323770523071
0.400641025641025	0.6037	0.3329825401	0.5939761996269226
0.904415060510981	0.7148	0.1458710730	0.7046291828155518
0.5918911335578001	0.6049	0.1824872494	0.6182117462158203
0.938568010936432	0.606	0.2371389121	0.48452723026275635
0.9491773720982641	0.7528	0.1988880932	0.7046850323677063
0.9531129329293639	0.6532	0.1942235529	0.6266297101974487
0.7414238422641779	0.5665	0.1666305661	0.646155059337616
0.9439641864773071	0.6924	0.2014496922	0.6893751621246338
0.892369727047146	0.5952	0.2875939906	0.4925421476364136
0.891193181818181	0.6188	0.3195269406	0.6999351978302002
0.947527258566978	0.6937	0.1586655527	0.664867639541626
0.9290802430337309	0.6366	0.1331970394	0.5838367938995361
0.811311091600819	0.6382	0.0968852043	0.5503947138786316
0.925890751899397	0.5292	0.2259166837	0.4067270755767822
0.907277205553067	0.6504	0.1599155068	0.6755142211914062
0.926475105986442	0.6477	0.1544035673	0.7119230628013611
0.61032091342293	0.6346	0.1575853229	0.50567227602005
0.925452488687782	0.6818	0.1626048386	0.6775727272033691
0.9124384052560841	0.6849	0.1734098643	0.7356701493263245
0.892117376294591	0.5751	0.1359657049	0.5401241779327393
0.8775358926342071	0.6545	0.1603359282	0.716063916683197
0.65413201854441	0.6166	0.0985157490	0.7113893032073975
0.9910714285714279	0.5784	0.4396349490	0.6588279008865356
0.9454237342975241	0.6322	0.1714347899	0.5016062259674072
0.889583333333333	0.6129	0.1359244585	0.6594457030296326
0.8277272727272719	0.5535	0.2630503774	0.6987646222114563
0.939990451357009	0.6145	0.2527824938	0.5663905739784241
0.50047541932412	0.6427	0.1160502434	0.7311077117919922
0.893264840182648	0.5539999999999999	0.3455904722	0.6929898262023926
0.928029809945326	0.6203	0.1480069160	0.6674835681915283
0.932111308864816	0.6617	0.1525840461	0.5400969386100769
0.7000023675363412	0.6663	0.1536692381	0.7049444317817688
0.847248567378152	0.6165	0.2191017419	0.6702964901924133
0.6093011193367239	0.6741	0.2746945024	0.6753901243209839
0.9193216265805111	0.7527	0.5264028311	0.7690214514732361
0.678575605192375	0.5694	0.3272368014	0.6485592126846313
0.896292197011621	0.665	0.2371373922	0.7147242426872253
0.31927548198123196	0.5517	0.1744512618	0.6452163457870483
0.8287671232876709	0.6731	0.2615268826	0.6784829497337341
0.8115964012330921	0.7402	0.4057841897	0.694583535194397
0.459716768587061	0.5572	0.3678367436	0.5407925248146057
0.833448561946902	0.6744	0.3808357418	0.6864886283874512
0.8241019148599459	0.5627	0.1545711458	0.647454023361206
0.6768867924528299	0.6990000000000001	0.4110806584	0.6524311304092407
0.818231467844869	0.6602	0.0900754482	0.6643060445785522
0.611154598825831	0.6732	0.1791485399	0.6827329993247986
0.686749504811178	0.5774	0.2999380529	0.7032010555267334
0.900995111226821	0.7567	0.2123591900	0.5237548351287842
0.927411836387127	0.635	0.1895565987	0.5937322378158569
0.852908048330944	0.6273	0.3989704847	0.6459386348724365
0.5645542846010401	0.6087	0.2784629464	0.5629814863204956
0.9234367971210071	0.6689	0.4870165884	0.6816084980964661
0.9325396825396819	0.6296	0.3026654720	0.6306186318397522
0.965616246498599	0.6662	0.3762739599	0.7005936503410339
0.952506230960952	0.6161	0.1948344707	0.6564598083496094
0.8662234042553191	0.7547	0.4597094059	0.6894904375076294
0.852275741999668	0.6018	0.1144958884	0.6280384063720703
0.8194853926561241	0.6442	0.2537599206	0.6653192639350891
0.787288102338722	0.7048	0.2226834893	0.7162699103355408
0.740227422544495	0.5984	0.3433878422	0.6721065640449524
0.9143365875330609	0.6481	0.1987611353	0.6368988752365112
0.933740292856314	0.8076	0.4570690393	0.7297438383102417
0.7774721244131451	0.6795	0.1670320630	0.6735844016075134
0.561748344370861	0.65	0.1592451334	0.7069675326347351
0.886620419543282	0.7234	0.2482803017	0.6770036220550537
0.8404000617856041	0.6548	0.1537688375	0.594689667224884
0.8476295210166171	0.7276	0.2437387556	0.6914443373680115
0.950352802188021	0.584	0.1508706361	0.6290063261985779
0.5275646269024471	0.6435	0.1102390736	0.7659146189689636
0.885957315187132	0.5762	0.2333249003	0.6390540599822998
0.846319874909253	0.7618	0.4600511193	0.7226624488830566
0.5232208192596279	0.7035	0.3192948401	0.6738606691360474
0.9642857142857142	0.6409	0.4234798551	0.6443849205970764
0.91729797979798	0.6293	0.2629722357	0.6177493333816528
0.9410649455425569	0.6573	0.3200407922	0.6869563460350037
0.8500926784059308	0.6948	0.4163509607	0.6913684606552124
0.64768594004766	0.5788	0.1160125136	0.605311393737793
0.6356450790413051	0.616	0.1962483227	0.46265971660614014
0.785488424618859	0.7572	0.2872961164	0.6716179847717285
0.513431403901503	0.6913	0.1780335754	0.6522115468978882
0.9322599880739408	0.6494	0.4067493081	0.7011982798576355
0.497759431399114	0.655	0.4455556273	0.681978166103363
0.8459874114870178	0.649	0.0983639657	0.6500882506370544
0.8410989010989008	0.6487	0.2218034863	0.6478780508041382
0.96199769433465	0.6243	0.2390061021	0.6619541645050049
0.929364862796254	0.7452	0.1390882879	0.615440845489502
0.287635404987166	0.6875	0.5075954795	0.7240411639213562
0.923748655867355	0.672	0.3256684244	0.6820638179779053
0.786902654867256	0.6793	0.4063985348	0.6945348381996155
0.641095890410958	0.5409	0.4571177065	0.5624487996101379
0.645165959360332	0.6391	0.3838796616	0.6035575270652771
0.8891262246525401	0.7735	0.2168956548	0.6712639331817627
0.6558908045977011	0.5828	0.4479590952	0.6320099830627441
0.8938301282051279	0.622	0.1222553104	0.4378717541694641
0.879635362917096	0.6294	0.2135269046	0.6233185529708862
0.885750690167763	0.647	0.1518674791	0.659284234046936
0.937491441873202	0.5907	0.3462425768	0.6909371614456177
0.773030151590871	0.5942	0.2502458990	0.6336038112640381
0.907493853116202	0.7586	0.2831304371	0.6819156408309937
0.917710926417365	0.6311	0.3003640175	0.6984361410140991
0.8831168831168829	0.5547	0.3934895396	0.6259278059005737
0.439365555139253	0.6591	0.3414050639	0.6760971546173096
0.9191338390017121	0.7424	0.2679434419	0.749670147895813
0.9153227115782181	0.6095	0.3972321749	0.7359176874160767
0.8701369008294789	0.618	0.1724274009	0.4597092866897583
0.9084699453551909	0.6293	0.4750628173	0.5829052925109863
0.568240850059031	0.6159	0.1780521572	0.6560891270637512
0.9503181219833259	0.7288	0.3065750003	0.6966698169708252
0.936507936507936	0.7286	0.2325139642	0.704919159412384
0.9469575869847758	0.6321	0.4210295677	0.627234697341919
0.9247311827956991	0.7462	0.2669662833	0.6801783442497253
0.9435399159663861	0.5907	0.3175848424	0.6515547037124634
0.8508386510460909	0.6641	0.1483536065	0.6916041970252991
0.944650049680018	0.638	0.1543161273	0.7099559903144836
0.8524475524475519	0.7496	0.3352912068	0.7138324975967407
0.883485309017223	0.649	0.1699422747	0.6459582448005676
0.7748917748917741	0.6806	0.3993476033	0.6123663783073425
0.601449275362318	0.644	0.3551073968	0.6570324897766113
0.931694946126578	0.7237	0.4428801239	0.7099045515060425
0.70895652173913	0.6323	0.1221649349	0.5226625204086304
0.7698412698412691	0.5767	0.2506338358	0.5041728019714355
0.814901326431575	0.6467	0.1873477399	0.6560623049736023
0.90563885267275	0.5928	0.1658166349	0.6263750195503235
0.9866071428571421	0.6953	0.1880737245	0.6074153780937195
0.972463002114164	0.4909	0.2033105195	0.40572088956832886
0.863247863247863	0.5278	0.1813836694	0.6301700472831726
0.743085841931709	0.6044	0.3404799104	0.6705516576766968
0.979289940828402	0.6569	0.4054701626	0.5081281661987305
0.8479238140305211	0.7091	0.4954384267	0.6901679039001465
0.6341093155821379	0.5864	0.1234525442	0.6879845261573792
0.8361853972237471	0.5769	0.2659854889	0.7050710916519165
0.8728513591671478	0.6122	0.3658191264	0.5633125901222229
0.780762993008025	0.6278	0.1015448868	0.621771514415741
0.9147836360951109	0.7202	0.3309414089	0.6330975294113159
0.8857899543378991	0.6694	0.2880021632	0.7299758195877075
0.48695108610720395	0.6606	0.3644301295	0.6702225804328918
0.984375	0.6179	0.2576509416	0.610799252986908
0.9528484586765871	0.7352	0.2046188861	0.6884509325027466
0.9364177489177479	0.7132	0.1174300313	0.5827959179878235
0.8801359739875841	0.5644	0.2812402844	0.5816011428833008
0.9596451774112942	0.6576	0.4241243005	0.6625030636787415
0.8958111587982829	0.6435	0.2681677341	0.6289868354797363
0.9410660660660659	0.6687	0.1677345783	0.6631761193275452
0.6588390641886229	0.6686	0.3436961770	0.6026912331581116
0.850694444444444	0.741	0.5065838695	0.7562940716743469
0.588170367484742	0.6816	0.2563707530	0.703758955001831
0.898425299323269	0.6137	0.1354458481	0.5448760986328125
0.7069498767248829	0.5931	0.4337670207	0.6647157669067383
0.21349963860110802	0.6231	0.1451151371	0.6832789778709412
0.6799906498363721	0.6992	0.2328068614	0.6799792051315308
0.9499800219758259	0.6483	0.1672670394	0.691265344619751
0.9422723560636991	0.6571	0.1907414198	0.7407873272895813
0.262331227962886	0.6307	0.3250116706	0.41067594289779663
0.784455503914229	0.7352	0.1265090108	0.6816800832748413
0.9259262766488001	0.5645	0.2099696398	0.5904849171638489
0.93793817572712	0.6349	0.1597483009	0.6261717081069946
0.921581900629628	0.5723	0.2267029732	0.6131907105445862
0.407108490289268	0.677	0.4241667390	0.6827342510223389
0.516296207297048	0.687	0.2532434165	0.6372406482696533
0.9489112125576741	0.6654	0.4518315494	0.6937559247016907
0.20408733113498498	0.5796	0.1683981270	0.6565678119659424
0.8543560606060601	0.6725	0.1604318023	0.670306921005249
0.191379310344827	0.6178	0.2126298547	0.645672619342804
0.730428741119254	0.6547	0.1475391090	0.6420386433601379
0.360605038236617	0.6494	0.3002642989	0.6234424114227295
0.765338011952409	0.6433	0.3974434137	0.6925896406173706
0.829516411926835	0.6745	0.1050263196	0.7402762174606323
0.9508145363408521	0.6589	0.1987960339	0.7299739122390747
0.93037037037037	0.6619	0.1848578453	0.6377013921737671
0.6265622528081	0.718	0.5897707939	0.7341843247413635
0.6769334907798371	0.7305	0.3312639892	0.6532465815544128
0.9759239156850991	0.6659999999999999	0.5465675592	0.7042797207832336
0.384715680680691	0.5235	0.1478592455	0.5516661405563354
0.9021362931137359	0.5963	0.1541641057	0.6700255274772644
0.8125906100144971	0.6247	0.2579644024	0.47045689821243286
0.9571532846715319	0.5539	0.4446984231	0.6888189911842346
0.8784434172696041	0.5516	0.3819897175	0.47299861907958984
0.9080228216179709	0.6748	0.3370444775	0.7079753279685974
0.81078744269715	0.6382	0.2571212053	0.7310368418693542
0.924514941226455	0.6604	0.1502826214	0.5834152102470398
0.70679012345679	0.6419	0.3665903807	0.6860043406486511
0.9473043478260871	0.7099	0.2888524830	0.6769355535507202
0.660860110852429	0.5903	0.1615509540	0.5118207931518555
0.59461977564187	0.6432	0.4715836048	0.649115264415741
0.82266762267425	0.6709999999999999	0.3318442702	0.6767876744270325
0.5890004782400761	0.6104	0.1917189956	0.6804373264312744
0.8209026575321842	0.6609	0.2460384071	0.7150211334228516
0.7942278860569709	0.6317	0.1117865741	0.6837053894996643
0.4458333333333329	0.6042	0.2206126451	0.6476666331291199
0.885084046270635	0.7187	0.3388060927	0.7961153984069824
0.9002996254681641	0.6905	0.3638395667	0.6885677576065063
0.704052511415525	0.5762	0.3905734718	0.6826909780502319
0.48989026620605497	0.6268	0.2220839411	0.6170409321784973
0.8294208614967591	0.6763	0.4535336494	0.7320554852485657
0.7013083626573461	0.6409	0.4744310975	0.6673756837844849
0.8506056259462901	0.5569	0.1512483358	0.6599660515785217
0.945924764890282	0.7028	0.3230707347	0.6878434419631958
0.7246303996303991	0.5756	0.1006592214	0.5757957100868225
0.8377356755265329	0.6638	0.1263881624	0.7003662586212158
0.7085597826086949	0.6822	0.0894606411	0.6635839343070984
0.894441656510622	0.7622	0.3246232271	0.6893362402915955
0.9147727272727271	0.6956	0.1569876671	0.6035020351409912
0.684675215471936	0.6472	0.2504906952	0.7151293754577637
0.42022551476195596	0.5871	0.3051313162	0.6748093962669373
0.650025034917121	0.6552	0.2347337753	0.6698740124702454
0.516789545271878	0.6163	0.2700681388	0.6633967757225037
0.8443959674686541	0.6553	0.1519415975	0.7458300590515137
0.5700106345267629	0.6987	0.3218983114	0.6562492251396179
0.707083333333333	0.5366	0.1364854723	0.3232518136501312
0.379492768542822	0.5925	0.3364297450	0.7266073226928711
0.90017621720402	0.6925	0.3454888761	0.6204602718353271
0.7953399408798459	0.7015	0.2619607449	0.6714782118797302
